id,target
347001,0.55084264
347002,0.41831398
347003,0.6746803
347004,0.1105946
347005,0.09100282
347006,0.096942574
347007,0.31137446
347008,0.022725165
347009,0.6188011
347010,0.3316564
347011,0.10785264
347012,0.19168204
347013,0.5563544
347014,0.4237608
347015,0.08411199
347016,0.4940932
347017,0.27494264
347018,0.31702122
347019,0.21669897
347020,0.8887197
347021,0.29360425
347022,0.045083284
347023,0.3392379
347024,0.14400673
347025,0.10469785
347026,0.19093108
347027,0.06981093
347028,0.3599869
347029,0.0692561
347030,0.34251702
347031,0.042544603
347032,0.4112908
347033,0.17455307
347034,0.101024956
347035,0.43138623
347036,0.43335593
347037,0.38163337
347038,0.15448684
347039,0.37039196
347040,0.26309934
347041,0.72461945
347042,0.32630688
347043,0.12464595
347044,0.29887617
347045,0.22318652
347046,0.27973688
347047,0.6085847
347048,0.6394667
347049,0.20344421
347050,0.20243838
347051,0.4261434
347052,0.54140705
347053,0.057997018
347054,0.18009362
347055,0.601515
347056,0.11189577
347057,0.08355498
347058,0.7550397
347059,0.87170553
347060,0.3348605
347061,0.021310747
347062,0.5376724
347063,0.28621238
347064,0.44061235
347065,0.20457202
347066,0.17938867
347067,0.56427455
347068,0.3709814
347069,0.4283288
347070,0.3596239
347071,0.3402692
347072,0.21667442
347073,0.8663108
347074,0.2672423
347075,0.12164113
347076,0.28767285
347077,0.060391277
347078,0.27458036
347079,0.10831502
347080,0.08449012
347081,0.01833263
347082,0.24907401
347083,0.36580205
347084,0.46803442
347085,0.17003918
347086,0.5115652
347087,0.05907166
347088,0.27364784
347089,0.32072306
347090,0.7136501
347091,0.28713447
347092,0.866071
347093,0.712384
347094,0.25955063
347095,0.29297286
347096,0.18843764
347097,0.545521
347098,0.36520576
347099,0.29109335
347100,0.5182539
347101,0.11316663
347102,0.12819475
347103,0.2911549
347104,0.3212065
347105,0.20611796
347106,0.36093313
347107,0.28348833
347108,0.5151358
347109,0.20961607
347110,0.18981886
347111,0.40534824
347112,0.23569372
347113,0.45363516
347114,0.5190334
347115,0.03526643
347116,0.26742035
347117,0.352148
347118,0.53302187
347119,0.7199811
347120,0.33829647
347121,0.8204534
347122,0.078962356
347123,0.53459364
347124,0.046614647
347125,0.48961955
347126,0.1717855
347127,0.33807403
347128,0.4146353
347129,0.78115916
347130,0.16168335
347131,0.028301537
347132,0.6598624
347133,0.055961132
347134,0.2889064
347135,0.54222
347136,0.07552171
347137,0.41097748
347138,0.099610925
347139,0.31905228
347140,0.8298974
347141,0.38707137
347142,0.5054426
347143,0.41402817
347144,0.52763057
347145,0.22464567
347146,0.3092587
347147,0.21110597
347148,0.550787
347149,0.23392749
347150,0.13678038
347151,0.10708752
347152,0.6956807
347153,0.19199967
347154,0.41718656
347155,0.75317866
347156,0.4537747
347157,0.60534114
347158,0.46525958
347159,0.21972975
347160,0.22633898
347161,0.45875207
347162,0.34800246
347163,0.31102955
347164,0.26221827
347165,0.11006749
347166,0.3238614
347167,0.23036802
347168,0.9150901
347169,0.17914066
347170,0.2204273
347171,0.102972984
347172,0.43711182
347173,0.1520463
347174,0.58615774
347175,0.24709624
347176,0.05099848
347177,0.5918293
347178,0.09586093
347179,0.16228804
347180,0.590709
347181,0.5565212
347182,0.04348585
347183,0.11239517
347184,0.13231868
347185,0.06649631
347186,0.41558462
347187,0.08048943
347188,0.28504184
347189,0.2312035
347190,0.100695014
347191,0.42132792
347192,0.19982842
347193,0.01362133
347194,0.2549012
347195,0.2567327
347196,0.6139728
347197,0.05872041
347198,0.16272154
347199,0.18949226
347200,0.18784234
347201,0.053809524
347202,0.023330033
347203,0.23913041
347204,0.06633979
347205,0.53614223
347206,0.07685503
347207,0.5163478
347208,0.1855655
347209,0.41473436
347210,0.5839279
347211,0.4810167
347212,0.35246632
347213,0.25114638
347214,0.37325138
347215,0.31971493
347216,0.45766383
347217,0.08603373
347218,0.14587277
347219,0.121732175
347220,0.24927717
347221,0.21585524
347222,0.038326442
347223,0.81805277
347224,0.016059726
347225,0.5041707
347226,0.8409762
347227,0.31079152
347228,0.4303304
347229,0.17932028
347230,0.5640221
347231,0.26557347
347232,0.15423885
347233,0.2017506
347234,0.55843127
347235,0.45180762
347236,0.08101606
347237,0.46690774
347238,0.39931
347239,0.24988791
347240,0.7303972
347241,0.37632668
347242,0.74857605
347243,0.26379874
347244,0.8521727
347245,0.28689355
347246,0.90455896
347247,0.56895554
347248,0.7661458
347249,0.32035214
347250,0.07595569
347251,0.28859177
347252,0.6920588
347253,0.4595257
347254,0.09419602
347255,0.8421024
347256,0.41352758
347257,0.32065776
347258,0.2725638
347259,0.5047786
347260,0.46702492
347261,0.411673
347262,0.5529961
347263,0.4526497
347264,0.4795523
347265,0.43840325
347266,0.6052411
347267,0.18191081
347268,0.20652387
347269,0.43423033
347270,0.5882514
347271,0.32378876
347272,0.15536332
347273,0.07334575
347274,0.22115585
347275,0.89269257
347276,0.045336932
347277,0.44948143
347278,0.114242226
347279,0.056872964
347280,0.048992246
347281,0.294092
347282,0.23732752
347283,0.016791701
347284,0.56261086
347285,0.05962476
347286,0.08445892
347287,0.27074647
347288,0.47265613
347289,0.09249768
347290,0.08384019
347291,0.7308377
347292,0.7208414
347293,0.031232148
347294,0.25582036
347295,0.56165284
347296,0.14606375
347297,0.64921796
347298,0.4120658
347299,0.76041585
347300,0.2217941
347301,0.1740964
347302,0.27552056
347303,0.15931436
347304,0.2797647
347305,0.23560196
347306,0.41247043
347307,0.110980004
347308,0.66546035
347309,0.26289698
347310,0.32613438
347311,0.5303005
347312,0.25348556
347313,0.7494743
347314,0.76768416
347315,0.34991077
347316,0.3331818
347317,0.10782349
347318,0.07276639
347319,0.072607756
347320,0.32114428
347321,0.4643776
347322,0.053597003
347323,0.49334177
347324,0.053616405
347325,0.0830532
347326,0.247821
347327,0.21076
347328,0.12434772
347329,0.2930616
347330,0.5532483
347331,0.12119874
347332,0.21407506
347333,0.020378202
347334,0.087058574
347335,0.41774312
347336,0.28848583
347337,0.402034
347338,0.3548038
347339,0.109261185
347340,0.27763188
347341,0.3405609
347342,0.68069303
347343,0.092793405
347344,0.12083
347345,0.053142697
347346,0.4852298
347347,0.075672
347348,0.102899075
347349,0.027255297
347350,0.26546586
347351,0.19370502
347352,0.07763183
347353,0.57565284
347354,0.60688853
347355,0.39312676
347356,0.22176236
347357,0.34790972
347358,0.25650206
347359,0.23203346
347360,0.54153246
347361,0.11470795
347362,0.046928048
347363,0.105106205
347364,0.5280696
347365,0.6940346
347366,0.061811715
347367,0.054248124
347368,0.39627293
347369,0.06351498
347370,0.020429194
347371,0.25719917
347372,0.04856816
347373,0.73193526
347374,0.005938083
347375,0.10744026
347376,0.119795084
347377,0.21492878
347378,0.05699256
347379,0.010203809
347380,0.816705
347381,0.42038852
347382,0.36544633
347383,0.61986053
347384,0.20413181
347385,0.10883838
347386,0.5838076
347387,0.36524054
347388,0.27902558
347389,0.099597156
347390,0.6621386
347391,0.11713192
347392,0.05783242
347393,0.6190173
347394,0.5404341
347395,0.5345836
347396,0.09295955
347397,0.6178216
347398,0.10824975
347399,0.4597656
347400,0.38032973
347401,0.34790832
347402,0.39294812
347403,0.31069267
347404,0.013188899
347405,0.48025003
347406,0.15135202
347407,0.27475214
347408,0.47392625
347409,0.40871412
347410,0.6036453
347411,0.25092047
347412,0.50874305
347413,0.061612636
347414,0.037749916
347415,0.049524754
347416,0.24861777
347417,0.46292952
347418,0.44714165
347419,0.24979746
347420,0.075458676
347421,0.27477458
347422,0.5890373
347423,0.31742394
347424,0.31160694
347425,0.3204033
347426,0.09043375
347427,0.10506719
347428,0.1763185
347429,0.28413147
347430,0.42827263
347431,0.60360056
347432,0.64309794
347433,0.2894207
347434,0.07440686
347435,0.31954986
347436,0.83018434
347437,0.50264794
347438,0.2764784
347439,0.22743392
347440,0.124402076
347441,0.8033701
347442,0.28292617
347443,0.024425983
347444,0.8278512
347445,0.28800616
347446,0.30720782
347447,0.55092
347448,0.3815982
347449,0.3942809
347450,0.9023086
347451,0.09017068
347452,0.30789834
347453,0.17609817
347454,0.521563
347455,0.012482911
347456,0.28617907
347457,0.6976435
347458,0.87873137
347459,0.19211903
347460,0.4205326
347461,0.23331144
347462,0.14500928
347463,0.33356836
347464,0.0036820173
347465,0.020086408
347466,0.35725492
347467,0.1376113
347468,0.55849636
347469,0.37043878
347470,0.36368328
347471,0.29038435
347472,0.5272874
347473,0.4508128
347474,0.2341739
347475,0.21497968
347476,0.21715015
347477,0.64317805
347478,0.5758381
347479,0.7242584
347480,0.74975985
347481,0.2993483
347482,0.1491445
347483,0.757563
347484,0.5872511
347485,0.15311453
347486,0.53530097
347487,0.44209707
347488,0.35404164
347489,0.5714308
347490,0.05335003
347491,0.061501622
347492,0.18391728
347493,0.30747813
347494,0.8011401
347495,0.34398127
347496,0.19922572
347497,0.15682763
347498,0.5878213
347499,0.27969766
347500,0.038845927
347501,0.2077842
347502,0.53451943
347503,0.23354784
347504,0.16573712
347505,0.90233064
347506,0.4394021
347507,0.15636072
347508,0.45553038
347509,0.3367838
347510,0.19830564
347511,0.045656413
347512,0.0069124103
347513,0.44585478
347514,0.27004415
347515,0.2519101
347516,0.6024413
347517,0.038616806
347518,0.18546984
347519,0.31584918
347520,0.17486346
347521,0.10982898
347522,0.07832801
347523,0.52904916
347524,0.833583
347525,0.07752484
347526,0.40210146
347527,0.24362805
347528,0.011467725
347529,0.111469895
347530,0.24842414
347531,0.13623434
347532,0.32624117
347533,0.057324976
347534,0.10096243
347535,0.048106402
347536,0.114524156
347537,0.08046147
347538,0.53584385
347539,0.025134027
347540,0.63368213
347541,0.13043985
347542,0.8196293
347543,0.13172981
347544,0.25501177
347545,0.080079615
347546,0.043685675
347547,0.051838994
347548,0.40186787
347549,0.3280063
347550,0.22660133
347551,0.074576646
347552,0.67561805
347553,0.48334125
347554,0.14228243
347555,0.018138915
347556,0.11336252
347557,0.1051462
347558,0.13736954
347559,0.05004704
347560,0.7115185
347561,0.52235156
347562,0.38481802
347563,0.53010625
347564,0.3330365
347565,0.23877606
347566,0.73213404
347567,0.047448725
347568,0.100779
347569,0.10777894
347570,0.17646027
347571,0.29424718
347572,0.34570074
347573,0.039910883
347574,0.7997199
347575,0.107178986
347576,0.17897737
347577,0.24469689
347578,0.7166256
347579,0.24555919
347580,0.019574165
347581,0.3214814
347582,0.14172256
347583,0.09589228
347584,0.6473477
347585,0.4215221
347586,0.08226013
347587,0.07533443
347588,0.7914448
347589,0.14292842
347590,0.041170627
347591,0.05298251
347592,0.2972318
347593,0.5401663
347594,0.7605181
347595,0.3131097
347596,0.10296115
347597,0.2783658
347598,0.4367459
347599,0.1912852
347600,0.41172326
347601,0.7457806
347602,0.4095954
347603,0.056814462
347604,0.17266992
347605,0.26760244
347606,0.36367053
347607,0.71793544
347608,0.27853575
347609,0.23008668
347610,0.500549
347611,0.4320931
347612,0.113854855
347613,0.19573677
347614,0.17025179
347615,0.49879074
347616,0.24697912
347617,0.6286658
347618,0.3447209
347619,0.6219969
347620,0.24330828
347621,0.13648114
347622,0.2244789
347623,0.6092073
347624,0.5259221
347625,0.57271534
347626,0.17794746
347627,0.086794406
347628,0.3597005
347629,0.4988494
347630,0.41715324
347631,0.28449824
347632,0.091376156
347633,0.33996242
347634,0.15192512
347635,0.060496062
347636,0.40139928
347637,0.09381521
347638,0.29181737
347639,0.13972348
347640,0.02558121
347641,0.41734785
347642,0.24523798
347643,0.06058088
347644,0.07346156
347645,0.6367531
347646,0.878299
347647,0.54821205
347648,0.05519393
347649,0.059878528
347650,0.12393993
347651,0.8349773
347652,0.59774625
347653,0.80286855
347654,0.062426955
347655,0.48080143
347656,0.16712478
347657,0.21327922
347658,0.15905309
347659,0.120027274
347660,0.2636372
347661,0.17596844
347662,0.048960626
347663,0.051605612
347664,0.6632483
347665,0.095237136
347666,0.7230753
347667,0.450418
347668,0.12582839
347669,0.33219284
347670,0.20707983
347671,0.41067955
347672,0.7856306
347673,0.5192881
347674,0.87490517
347675,0.6825012
347676,0.9090959
347677,0.49245062
347678,0.39887896
347679,0.23264828
347680,0.0673694
347681,0.035201788
347682,0.017176896
347683,0.30430302
347684,0.18623441
347685,0.25339147
347686,0.2596876
347687,0.39859354
347688,0.043836653
347689,0.29958284
347690,0.6119175
347691,0.34185147
347692,0.07413298
347693,0.2736783
347694,0.30209446
347695,0.71262753
347696,0.26690957
347697,0.49461034
347698,0.109413475
347699,0.35550025
347700,0.6219365
347701,0.28336328
347702,0.29331374
347703,0.195775
347704,0.13729215
347705,0.5385481
347706,0.06438005
347707,0.1345504
347708,0.059569716
347709,0.34470683
347710,0.091047466
347711,0.33610877
347712,0.15065524
347713,0.108929455
347714,0.62728274
347715,0.17826417
347716,0.13920349
347717,0.76352656
347718,0.77711755
347719,0.5894594
347720,0.11210659
347721,0.023384303
347722,0.3185587
347723,0.73030555
347724,0.0738073
347725,0.3125709
347726,0.18222526
347727,0.07887876
347728,0.11299467
347729,0.13263282
347730,0.055028826
347731,0.06450191
347732,0.05845064
347733,0.03853324
347734,0.18643475
347735,0.06564546
347736,0.50035983
347737,0.07166666
347738,0.30019522
347739,0.55952567
347740,0.055047274
347741,0.3025952
347742,0.4754738
347743,0.18869126
347744,0.6997448
347745,0.88522464
347746,0.46307236
347747,0.7006992
347748,0.14024019
347749,0.43172002
347750,0.09215179
347751,0.19705784
347752,0.06571844
347753,0.33475274
347754,0.13273245
347755,0.16272238
347756,0.6984204
347757,0.47373813
347758,0.5162847
347759,0.16046706
347760,0.33566278
347761,0.6955471
347762,0.4367816
347763,0.06631991
347764,0.025036067
347765,0.35449556
347766,0.104833126
347767,0.6739624
347768,0.13606766
347769,0.14477992
347770,0.2042433
347771,0.06450817
347772,0.353463
347773,0.2723558
347774,0.41292763
347775,0.2869341
347776,0.14695808
347777,0.44306558
347778,0.14603776
347779,0.05579263
347780,0.5403648
347781,0.112130016
347782,0.82987535
347783,0.3491087
347784,0.41559258
347785,0.22205374
347786,0.39077568
347787,0.3400585
347788,0.28245813
347789,0.15603831
347790,0.019224018
347791,0.15578353
347792,0.14237413
347793,0.25967735
347794,0.37238866
347795,0.7825307
347796,0.35930413
347797,0.09529963
347798,0.16912976
347799,0.4490824
347800,0.6417273
347801,0.46691266
347802,0.040630937
347803,0.3364496
347804,0.040748507
347805,0.09197354
347806,0.06952289
347807,0.025502264
347808,0.14895794
347809,0.45405984
347810,0.44718686
347811,0.41703406
347812,0.060943097
347813,0.4858184
347814,0.043092996
347815,0.07196206
347816,0.27150926
347817,0.43714166
347818,0.42974252
347819,0.3191234
347820,0.031918854
347821,0.4612558
347822,0.046207577
347823,0.5759746
347824,0.10286173
347825,0.06915575
347826,0.4580717
347827,0.8096707
347828,0.06532514
347829,0.045797735
347830,0.021420032
347831,0.45188752
347832,0.04904589
347833,0.052943617
347834,0.68288964
347835,0.08167836
347836,0.3356763
347837,0.5422188
347838,0.120761454
347839,0.10795522
347840,0.29332727
347841,0.10321462
347842,0.0701395
347843,0.25786233
347844,0.5466455
347845,0.2843452
347846,0.26654094
347847,0.9603915
347848,0.18139714
347849,0.36459076
347850,0.34585106
347851,0.21614349
347852,0.17540976
347853,0.23991701
347854,0.10354683
347855,0.28528383
347856,0.22387892
347857,0.120479435
347858,0.45882636
347859,0.103379935
347860,0.38024428
347861,0.18661928
347862,0.04924926
347863,0.5625513
347864,0.58907837
347865,0.49126709
347866,0.12188697
347867,0.7613721
347868,0.1423555
347869,0.56258976
347870,0.09103179
347871,0.59526527
347872,0.5753402
347873,0.06985545
347874,0.53665805
347875,0.37739486
347876,0.17152956
347877,0.4592512
347878,0.1280629
347879,0.33029914
347880,0.5305652
347881,0.80719745
347882,0.063927114
347883,0.337368
347884,0.6134706
347885,0.64089304
347886,0.5216355
347887,0.13174036
347888,0.092033505
347889,0.043171078
347890,0.0068920553
347891,0.16835815
347892,0.5435691
347893,0.097628
347894,0.4673158
347895,0.38237572
347896,0.21245727
347897,0.2973775
347898,0.021885157
347899,0.0481112
347900,0.06710705
347901,0.23156005
347902,0.36513066
347903,0.19003814
347904,0.31876683
347905,0.094809264
347906,0.31003124
347907,0.5527081
347908,0.3582856
347909,0.45932198
347910,0.3309831
347911,0.35488153
347912,0.57356006
347913,0.2289589
347914,0.22505447
347915,0.06954825
347916,0.67406
347917,0.16673565
347918,0.119410515
347919,0.24509087
347920,0.35092047
347921,0.27875975
347922,0.5674651
347923,0.44649318
347924,0.72451484
347925,0.3329345
347926,0.17379057
347927,0.3315547
347928,0.14819661
347929,0.075190246
347930,0.3074695
347931,0.3429518
347932,0.027357042
347933,0.16918886
347934,0.59341574
347935,0.17515144
347936,0.4912
347937,0.14291614
347938,0.112660974
347939,0.58551514
347940,0.15375486
347941,0.05141726
347942,0.2630989
347943,0.050747514
347944,0.32438105
347945,0.074872196
347946,0.52108
347947,0.13809156
347948,0.09704569
347949,0.6768981
347950,0.089472026
347951,0.45182073
347952,0.26599282
347953,0.613432
347954,0.60263765
347955,0.39316708
347956,0.2850926
347957,0.10727927
347958,0.25090936
347959,0.31106627
347960,0.29621533
347961,0.45381522
347962,0.16937977
347963,0.3207409
347964,0.45964444
347965,0.19294888
347966,0.37616497
347967,0.50824606
347968,0.6490172
347969,0.48105463
347970,0.1226863
347971,0.073812395
347972,0.46863693
347973,0.28772724
347974,0.13318506
347975,0.72532064
347976,0.40866238
347977,0.2774382
347978,0.250045
347979,0.33435053
347980,0.17433608
347981,0.5729304
347982,0.46926236
347983,0.59630644
347984,0.39160112
347985,0.4301505
347986,0.04948914
347987,0.08040801
347988,0.5205553
347989,0.17558062
347990,0.5291162
347991,0.46226242
347992,0.16275656
347993,0.089845926
347994,0.41926688
347995,0.6187884
347996,0.18397638
347997,0.06455997
347998,0.30186453
347999,0.25767672
348000,0.3357057
348001,0.29661006
348002,0.16309068
348003,0.34560734
348004,0.44171205
348005,0.11994755
348006,0.4485655
348007,0.11800039
348008,0.39357194
348009,0.18662849
348010,0.391868
348011,0.5561984
348012,0.1228565
348013,0.64675057
348014,0.29695648
348015,0.07872257
348016,0.8226429
348017,0.1061244
348018,0.27478433
348019,0.055898726
348020,0.7973492
348021,0.6479461
348022,0.040002465
348023,0.6419939
348024,0.5368003
348025,0.12744713
348026,0.073532134
348027,0.27210897
348028,0.10214615
348029,0.019635469
348030,0.22433007
348031,0.21444613
348032,0.17392325
348033,0.6151135
348034,0.06450644
348035,0.20186827
348036,0.27921593
348037,0.42424443
348038,0.33481717
348039,0.6490624
348040,0.6136032
348041,0.6028593
348042,0.089865774
348043,0.51584977
348044,0.6283812
348045,0.19374925
348046,0.4152582
348047,0.47906855
348048,0.37179863
348049,0.13702169
348050,0.65530646
348051,0.23360309
348052,0.1730516
348053,0.6550112
348054,0.2670087
348055,0.07146469
348056,0.06765038
348057,0.5574097
348058,0.1304763
348059,0.52014995
348060,0.20745352
348061,0.15254301
348062,0.11050671
348063,0.53559184
348064,0.049169153
348065,0.15196374
348066,0.32344067
348067,0.6413326
348068,0.048456013
348069,0.3155059
348070,0.16070479
348071,0.11696088
348072,0.62736046
348073,0.19861111
348074,0.53927314
348075,0.10707396
348076,0.31700456
348077,0.21014431
348078,0.30269706
348079,0.10127354
348080,0.685411
348081,0.21823779
348082,0.44206214
348083,0.16822094
348084,0.3754139
348085,0.7390118
348086,0.11355984
348087,0.56419456
348088,0.29089195
348089,0.70985734
348090,0.13601291
348091,0.17192882
348092,0.31526333
348093,0.0868229
348094,0.3942836
348095,0.0797444
348096,0.40249613
348097,0.5217607
348098,0.5583905
348099,0.61964357
348100,0.5017927
348101,0.2017816
348102,0.88117373
348103,0.105302215
348104,0.40270352
348105,0.1911003
348106,0.7887183
348107,0.79217696
348108,0.71753716
348109,0.18599704
348110,0.027190357
348111,0.25973064
348112,0.35772794
348113,0.2851264
348114,0.09764123
348115,0.22887698
348116,0.05850196
348117,0.014028043
348118,0.076452196
348119,0.032042295
348120,0.18905163
348121,0.18411791
348122,0.4790098
348123,0.7421137
348124,0.37548053
348125,0.70604753
348126,0.32072628
348127,0.121579856
348128,0.057930738
348129,0.43941745
348130,0.3129726
348131,0.6018672
348132,0.4371286
348133,0.08792636
348134,0.14366767
348135,0.2913152
348136,0.3058268
348137,0.6229559
348138,0.4563993
348139,0.6639323
348140,0.656518
348141,0.7117078
348142,0.37368786
348143,0.2852987
348144,0.16406003
348145,0.27297896
348146,0.4538942
348147,0.08870354
348148,0.50730264
348149,0.23453665
348150,0.71840847
348151,0.33147755
348152,0.54504716
348153,0.41729793
348154,0.298627
348155,0.5201062
348156,0.06339571
348157,0.3716296
348158,0.04507658
348159,0.11614272
348160,0.2112183
348161,0.7233818
348162,0.35687864
348163,0.12739769
348164,0.25864363
348165,0.26442578
348166,0.22728163
348167,0.6085524
348168,0.10251826
348169,0.4413381
348170,0.13625467
348171,0.21632755
348172,0.51280016
348173,0.32084042
348174,0.17362496
348175,0.032393992
348176,0.40852827
348177,0.21861616
348178,0.6478734
348179,0.12500763
348180,0.44820136
348181,0.11890522
348182,0.07224524
348183,0.25862724
348184,0.1942831
348185,0.5890981
348186,0.39541072
348187,0.36560586
348188,0.30812246
348189,0.068577796
348190,0.108617514
348191,0.25423795
348192,0.33350635
348193,0.91832817
348194,0.07067129
348195,0.38321614
348196,0.25678337
348197,0.04355991
348198,0.16484481
348199,0.65620404
348200,0.08414167
348201,0.1104548
348202,0.50201565
348203,0.118572176
348204,0.52616614
348205,0.41726366
348206,0.23552117
348207,0.1680749
348208,0.22819653
348209,0.27543402
348210,0.6396412
348211,0.25895903
348212,0.22844696
348213,0.26610646
348214,0.6209861
348215,0.38919592
348216,0.46255603
348217,0.19897667
348218,0.065436125
348219,0.85361314
348220,0.27686384
348221,0.32103136
348222,0.12776715
348223,0.1493127
348224,0.08954063
348225,0.04765135
348226,0.57746553
348227,0.29841647
348228,0.29428124
348229,0.23206854
348230,0.063914925
348231,0.31740814
348232,0.2481887
348233,0.7293283
348234,0.10021821
348235,0.07538423
348236,0.43314335
348237,0.04668489
348238,0.28041846
348239,0.27940327
348240,0.61875975
348241,0.05082655
348242,0.30651522
348243,0.34636414
348244,0.12134695
348245,0.64644957
348246,0.19482976
348247,0.07938635
348248,0.49366286
348249,0.22450304
348250,0.1398277
348251,0.12292966
348252,0.14762467
348253,0.108704984
348254,0.04201415
348255,0.11020464
348256,0.099190414
348257,0.45560065
348258,0.45378384
348259,0.035175294
348260,0.5142126
348261,0.045494467
348262,0.20772606
348263,0.54628193
348264,0.33324346
348265,0.1139487
348266,0.9263689
348267,0.18726018
348268,0.13695514
348269,0.39997095
348270,0.6209493
348271,0.43336296
348272,0.05724594
348273,0.13089445
348274,0.36946192
348275,0.08450267
348276,0.21382403
348277,0.14999238
348278,0.28779435
348279,0.17361817
348280,0.19478425
348281,0.5319335
348282,0.14468837
348283,0.51580197
348284,0.052849412
348285,0.0724234
348286,0.1033217
348287,0.20262092
348288,0.2669508
348289,0.080807835
348290,0.2031484
348291,0.43077278
348292,0.22508228
348293,0.6391442
348294,0.1444318
348295,0.61957234
348296,0.07747477
348297,0.13179377
348298,0.4701772
348299,0.20859292
348300,0.4400839
348301,0.25396127
348302,0.1136938
348303,0.55117095
348304,0.64546573
348305,0.45572636
348306,0.35961342
348307,0.2509924
348308,0.29436734
348309,0.44458044
348310,0.38272607
348311,0.056948155
348312,0.25477588
348313,0.15470707
348314,0.15017512
348315,0.6873642
348316,0.06853691
348317,0.18127954
348318,0.13786805
348319,0.13495597
348320,0.17128497
348321,0.3877132
348322,0.105523735
348323,0.16627267
348324,0.7428507
348325,0.27573484
348326,0.4780506
348327,0.83143044
348328,0.9115058
348329,0.16582015
348330,0.43092632
348331,0.18914494
348332,0.17939615
348333,0.15950507
348334,0.18713146
348335,0.54486996
348336,0.43168437
348337,0.74664414
348338,0.13952813
348339,0.13489571
348340,0.2673886
348341,0.043016553
348342,0.18223962
348343,0.2142022
348344,0.24823052
348345,0.04322496
348346,0.7147207
348347,0.04294172
348348,0.3084691
348349,0.20081973
348350,0.06078875
348351,0.57174087
348352,0.25831103
348353,0.796394
348354,0.18179938
348355,0.044406116
348356,0.043914557
348357,0.089826256
348358,0.7164831
348359,0.2609387
348360,0.18611962
348361,0.051562786
348362,0.20141947
348363,0.08676025
348364,0.5071052
348365,0.26878455
348366,0.39783844
348367,0.37401938
348368,0.64454365
348369,0.30753922
348370,0.15041104
348371,0.46382174
348372,0.4615375
348373,0.28755713
348374,0.080789894
348375,0.44983312
348376,0.39476162
348377,0.26449496
348378,0.4847407
348379,0.07693857
348380,0.2463311
348381,0.06348392
348382,0.06711748
348383,0.83415174
348384,0.5386416
348385,0.82722914
348386,0.3892397
348387,0.4352753
348388,0.69064474
348389,0.6768108
348390,0.37141562
348391,0.022620946
348392,0.31922895
348393,0.30466825
348394,0.28731182
348395,0.57830256
348396,0.15814635
348397,0.16594782
348398,0.11897117
348399,0.37960532
348400,0.04455331
348401,0.1606108
348402,0.039267093
348403,0.17314148
348404,0.36494535
348405,0.28225797
348406,0.8745145
348407,0.06234619
348408,0.02554074
348409,0.22694582
348410,0.33704305
348411,0.40720743
348412,0.2821362
348413,0.32988778
348414,0.26507446
348415,0.2047418
348416,0.8441309
348417,0.3279733
348418,0.06990349
348419,0.27848172
348420,0.17789605
348421,0.20370921
348422,0.421368
348423,0.032191038
348424,0.498119
348425,0.2828676
348426,0.46034446
348427,0.2724194
348428,0.33438385
348429,0.14956477
348430,0.377531
348431,0.30596054
348432,0.41050678
348433,0.06697813
348434,0.46313107
348435,0.050973833
348436,0.1782797
348437,0.5599821
348438,0.23487422
348439,0.14522794
348440,0.111248136
348441,0.3710372
348442,0.06520897
348443,0.09741491
348444,0.08662343
348445,0.006058395
348446,0.3495834
348447,0.12128329
348448,0.6924509
348449,0.5900468
348450,0.39389908
348451,0.63829964
348452,0.24610561
348453,0.37050205
348454,0.5769928
348455,0.123420626
348456,0.37827075
348457,0.14423892
348458,0.6045375
348459,0.43135363
348460,0.2811582
348461,0.28195155
348462,0.22915423
348463,0.07290712
348464,0.06809294
348465,0.58114755
348466,0.6791269
348467,0.16558334
348468,0.09451634
348469,0.30990738
348470,0.5332959
348471,0.02910757
348472,0.49287605
348473,0.32061204
348474,0.02928859
348475,0.17267063
348476,0.18740559
348477,0.057500333
348478,0.3555318
348479,0.14863393
348480,0.2442432
348481,0.36547875
348482,0.4263518
348483,0.37213862
348484,0.29955512
348485,0.7375635
348486,0.23489684
348487,0.088323355
348488,0.30057478
348489,0.53445244
348490,0.58639854
348491,0.28245652
348492,0.29123783
348493,0.5379863
348494,0.4511171
348495,0.25981185
348496,0.03259641
348497,0.22021562
348498,0.2641682
348499,0.06764129
348500,0.24035323
348501,0.8532566
348502,0.7665514
348503,0.21480456
348504,0.28415895
348505,0.19734383
348506,0.49246266
348507,0.25242132
348508,0.11189684
348509,0.5569991
348510,0.61753446
348511,0.10026944
348512,0.15749398
348513,0.04128933
348514,0.42337433
348515,0.7811363
348516,0.20470321
348517,0.6013797
348518,0.49732754
348519,0.39860046
348520,0.8462659
348521,0.04297772
348522,0.12096596
348523,0.34949827
348524,0.6862865
348525,0.21918857
348526,0.41833103
348527,0.32421282
348528,0.74751127
348529,0.043068737
348530,0.18208739
348531,0.2189678
348532,0.42132807
348533,0.1860072
348534,0.22559687
348535,0.3741856
348536,0.4601095
348537,0.4018979
348538,0.32960907
348539,0.05454451
348540,0.5603108
348541,0.26991165
348542,0.32161504
348543,0.56194764
348544,0.0715746
348545,0.31409723
348546,0.29712325
348547,0.32114744
348548,0.097724944
348549,0.24791232
348550,0.3805216
348551,0.15729931
348552,0.23169065
348553,0.2083678
348554,0.08317348
348555,0.7136228
348556,0.051031828
348557,0.035072774
348558,0.061858773
348559,0.034534127
